id	name	domain	category	rank_in_category	why_in_list	sign_in_url	task_flow_docs	doc_url_1	doc_url_2	doc_url_3
ticktick	TickTick	ticktick.com	project_tracking	12	Chrome UX Report 2026-08: ticktick.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'TickTick': popularity #138 of 9,716, zap_usage_count 2,584 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 9,746 for ticktick.com (list 38KVL, 2026-09-11)	https://ticktick.com/signin	shallow			
wrike	Wrike	wrike.com	project_tracking	13	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: www.wrike.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Wrike': popularity #425 of 9,716, zap_usage_count 429 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 13,420 for wrike.com (list 38KVL, 2026-09-11)	https://login.wrike.com/login/	deep	https://help.wrike.com/hc/en-us/	https://help.wrike.com/hc/en-us/articles/209602909-Using-Workspace-Search-in-Wrike	https://help.wrike.com/hc/en-us/articles/209603609-Creating-Folders
microsoft_to_do	Microsoft To Do	to-do.office.com	project_tracking	14	Chrome UX Report 2026-08: to-do.office.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Microsoft To Do': popularity #104 of 9,716, zap_usage_count 4,558 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 20 for office.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://www.office.com/launch/todo	deep	https://support.microsoft.com/en-us/todo/	https://support.microsoft.com/en-us/todo/set-up-your-mobile-apps	
motion	Motion	usemotion.com	project_tracking	15	Chrome UX Report 2026-08: www.usemotion.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Motion': popularity #164 of 9,716, zap_usage_count 1,907 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 43,594 for usemotion.com (list 38KVL, 2026-09-11)	https://app.usemotion.com	deep	https://www.usemotion.com/help	https://www.usemotion.com/help/project-management/task	https://www.usemotion.com/help/time-management/auto-scheduling/auto-scheduling-how-to-guide
teamwork	Teamwork.com	teamwork.com	project_tracking	16	Chrome UX Report 2026-08: www.teamwork.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Teamwork': popularity #353 of 9,716, zap_usage_count 588 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 19,911 for teamwork.com (list 38KVL, 2026-09-11)	https://www.teamwork.com/launchpad/login/?continue=%2Flaunchpad%2Fwelcome	deep	https://support.teamwork.com/projects	https://support.teamwork.com/projects/using-teamwork/adding-a-project	https://support.teamwork.com/projects/getting-started/adding-people-to-a-project
youtrack	YouTrack	jetbrains.com	project_tracking	17	Chrome UX Report 2026-08: www.jetbrains.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'YouTrack' used by 2.4% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 860 for jetbrains.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row). YouTrack Cloud instances live at <name>.youtrack.cloud; the product page is on jetbrains.com.	https://jetbrains.com/login	deep	https://www.jetbrains.com/help/youtrack/cloud/introduction-to-youtrack-cloud.html	https://www.jetbrains.com/help/youtrack/cloud/create-and-edit-issues.html	https://www.jetbrains.com/help/youtrack/cloud/create-new-project.html
canny	Canny	canny.io	project_tracking	18	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Canny': popularity #928 of 9,716, zap_usage_count 134 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 14,452 for canny.io (list 38KVL, 2026-09-11)	https://canny.io/login	deep	https://help.canny.io/en/	https://help.canny.io/en/articles/3635951-importing-feedback	
pipefy	Pipefy	pipefy.com	project_tracking	19	Chrome UX Report 2026-08: signin.pipefy.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Pipefy': popularity #278 of 9,716, zap_usage_count 893 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 53,290 for pipefy.com (list 38KVL, 2026-09-11)	https://app-auth.pipefy.com/login	deep	https://help.pipefy.com/en/	https://help.pipefy.com/en/articles/614596-create-a-start-form	https://help.pipefy.com/en/articles/614607-how-to-delete-a-pipe
meistertask	MeisterTask	meistertask.com	project_tracking	20	Chrome UX Report 2026-08: www.meistertask.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'MeisterTask': popularity #479 of 9,716, zap_usage_count 373 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 60,147 for meistertask.com (list 38KVL, 2026-09-11)	https://accounts.meister.co/login	deep	https://support.meistertask.com/hc/en-us	https://support.meistertask.com/hc/en-us/articles/8028163415058-How-Do-I-Generate-Reports-for-Time-Tracking-Data	
productboard	Productboard	productboard.com	project_tracking	21	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Productboard': popularity #440 of 9,716, zap_usage_count 404 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 43,031 for productboard.com (list 38KVL, 2026-09-11)	https://app.productboard.com/	deep	https://support.productboard.com/hc/en-us	https://support.productboard.com/hc/en-us/articles/360056315454-Getting-started-with-portals	https://support.productboard.com/hc/en-us/articles/4417696648339-Share-your-roadmaps-with-external-stakeholders-and-customers
microsoft_lists	Microsoft Lists	lists.live.com	project_tracking	22	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: no matching origin in the top 1,000,000; not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 22 for live.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://www.microsoft365.com/	deep	https://support.microsoft.com/en-us/sharepoint/lists/get-started-with-sharepoint/introduction-to-lists	https://support.microsoft.com/en-us/sharepoint/lists/create-a-list-from-the-lists-app	https://support.microsoft.com/en-us/sharepoint/lists/data-and-lists/create-a-new-list-based-on-the-columns-in-another-list
canva	Canva	canva.com	design	1	Chrome UX Report 2026-08: www.canva.com in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Canva': popularity #398 of 9,716, zap_usage_count 471 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 239 for canva.com (list 38KVL, 2026-09-11)	https://www.canva.com/login/	shallow			
vimeo	Vimeo	vimeo.com	design	2	Chrome UX Report 2026-08: vimeo.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Vimeo': popularity #258 of 9,716, zap_usage_count 971 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 88 for vimeo.com (list 38KVL, 2026-09-11)	https://vimeo.com/log_in	deep	https://help.vimeo.com/hc/en-us	https://help.vimeo.com/hc/en-us/articles/12426192100113-How-to-use-and-manage-video-review-links	https://help.vimeo.com/hc/en-us/articles/39725393959569-How-to-use-the-Integrations-Center
figma	Figma	figma.com	design	3	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: www.figma.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Figma': popularity #1303 of 9,716, zap_usage_count 67 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 856 for figma.com (list 38KVL, 2026-09-11)	https://www.figma.com/login	deep	https://help.figma.com/hc/en-us	https://help.figma.com/hc/en-us/articles/360025508373-Publish-a-library	https://help.figma.com/hc/en-us/articles/360038006494-Create-and-manage-folders
removebg	remove.bg	remove.bg	design	4	Chrome UX Report 2026-08: www.remove.bg in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'remove.bg': popularity #1844 of 9,716, zap_usage_count 35 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1,218 for remove.bg (list 38KVL, 2026-09-11)	https://remove.bg/users/sign_in	deep	https://www.remove.bg/help	https://www.remove.bg/help/a/how-to-install-remove-bg-for-windows-mac-linux	https://www.remove.bg/help/a/how-to-use-remove-bg-for-adobe-photoshop
miro	Miro	miro.com	design	5	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: miro.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Miro': popularity #639 of 9,716, zap_usage_count 236 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Miro' used by 14.3% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 2,398 for miro.com (list 38KVL, 2026-09-11)	https://miro.com/login	deep	https://help.miro.com/hc/en-us	https://help.miro.com/hc/en-us/articles/360017572614-How-to-restore-a-deleted-board	https://help.miro.com/hc/en-us/articles/360017730093-How-to-move-a-board
gamma	Gamma	gamma.app	design	6	Chrome UX Report 2026-08: gamma.app in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Gamma': popularity #1030 of 9,716, zap_usage_count 109 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 3,904 for gamma.app (list 38KVL, 2026-09-11)	https://gamma.app/signin	deep	https://help.gamma.app/en/	https://help.gamma.app/en/articles/7838093-how-do-i-create-a-new-presentation-document-or-webpage-in-gamma	https://help.gamma.app/en/articles/8077107-how-can-i-upgrade-my-gamma-subscription
photoroom	Photoroom	photoroom.com	design	7	Chrome UX Report 2026-08: www.photoroom.com in the top 10,000 origins (github.com/zakird/crux-top-lists); Zapier app 'PhotoRoom': popularity #2156 of 9,716, zap_usage_count 25 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 9,241 for photoroom.com (list 38KVL, 2026-09-11)	https://app.photoroom.com	deep	https://help.photoroom.com/en/	https://help.photoroom.com/en/articles/13713828-remove-the-background-of-a-photo-with-background-remover-web-app	https://help.photoroom.com/en/articles/12990701-restore-or-remove-the-original-background-web-app
prezi	Prezi	prezi.com	design	8	Chrome UX Report 2026-08: prezi.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,891 for prezi.com (list 38KVL, 2026-09-11)	https://prezi.com/login	deep	https://support.prezi.com/hc/en-us	https://support.prezi.com/hc/en-us/articles/360003477954-How-to-get-started-with-Prezi-Present	https://support.prezi.com/hc/en-us/articles/360003477974-How-to-get-started-with-Prezi-Analytics
wistia	Wistia	wistia.com	design	9	Chrome UX Report 2026-08: app.wistia.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Wistia': popularity #685 of 9,716, zap_usage_count 213 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 3,464 for wistia.com (list 38KVL, 2026-09-11)	https://app.wistia.com/auth/wistia_auth_sign_in_pre_auth	deep	https://docs.wistia.com/	https://docs.wistia.com/docs/configure-sso-and-scim	
frame_io	Frame.io	frame.io	design	10	Chrome UX Report 2026-08: next.frame.io in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Frame.io V4': popularity #494 of 9,716, zap_usage_count 346 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 12,615 for frame.io (list 38KVL, 2026-09-11)	https://app.frame.io	deep	https://help.frame.io/en/	https://help.frame.io/en/articles/9090654-getting-started-how-do-i-upload-media	https://help.frame.io/en/articles/9090684-getting-started-how-do-i-leave-comments
lucid	Lucid (Lucidchart)	lucid.app	design	11	Chrome UX Report 2026-08: lucid.app in the top 100,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Lucid (includes Lucidchart)' used by 5.3% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 14,297 for lucid.app (list 38KVL, 2026-09-11)	https://lucid.app/	shallow			
drawio	draw.io	app.diagrams.net	design	12	Chrome UX Report 2026-08: app.diagrams.net in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 14,164 for diagrams.net (list 38KVL, 2026-09-11)		deep	https://www.drawio.com/docs/manual/	https://www.drawio.com/docs/manual/new-diagram/	https://www.drawio.com/docs/manual/export/export-diagram/
descript	Descript	descript.com	design	13	Chrome UX Report 2026-08: share.descript.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Descript': popularity #1928 of 9,716, zap_usage_count 32 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 17,723 for descript.com (list 38KVL, 2026-09-11)	https://web.descript.com/authenticate	deep	https://help.descript.com/	https://help.descript.com/getting-started/get-started-with-descript	https://help.descript.com/getting-started/edit-like-a-doc
visme	Visme	visme.co	design	14	Chrome UX Report 2026-08: www.visme.co in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Visme': popularity #2245 of 9,716, zap_usage_count 23 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 18,217 for visme.co (list 38KVL, 2026-09-11)	https://dashboard.visme.co/login	deep	https://support.visme.co/	https://support.visme.co/using-truncate-text-to-protect-your-design-layout/	https://support.visme.co/how-to-change-fonts-across-the-entire-project-in-one-click/
kapwing	Kapwing	kapwing.com	design	15	Chrome UX Report 2026-08: www.kapwing.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 22,499 for kapwing.com (list 38KVL, 2026-09-11)	https://www.kapwing.com/signin	deep	https://www.kapwing.com/help/	https://www.kapwing.com/help/personas-on-kapwing/	https://www.kapwing.com/help/share-to-socials-from-kapwing/
github	GitHub	github.com	code_hosting	1	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: github.com in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'GitHub': popularity #124 of 9,716, zap_usage_count 3,162 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'GitHub' used by 81.1% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 29 for github.com (list 38KVL, 2026-09-11)	https://github.com/login	deep	https://docs.github.com/en	https://docs.github.com/en/pull-requests/how-tos/create-pull-requests/creating-a-pull-request	https://docs.github.com/en/repositories/creating-and-managing-repositories/creating-a-new-repository
gitlab	GitLab	gitlab.com	code_hosting	2	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: gitlab.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'GitLab': popularity #485 of 9,716, zap_usage_count 362 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'GitLab' used by 35.6% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 388 for gitlab.com (list 38KVL, 2026-09-11)	https://gitlab.com/users/sign_in/	deep	https://docs.gitlab.com/	https://docs.gitlab.com/user/project/merge_requests/creating_merge_requests/	https://docs.gitlab.com/user/project/issues/create_issues/
